dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL
01/01/2024;A0046;5030;57;69;C;582;42448;844360,55;6501422,15;0;62;69;C;612;47478;840300,83;6500066,79;0;I;2024;1;Permanent horaire;55578;25,936
01/01/2024;A0048;26015;41;38;C;0;0;883012,59;6499035,53;0;67;38;C;15;26015;893419,64;6479485,8;0;I;2024;1;Permanent horaire;36397;7,616
01/01/2024;A0048;9045;67;38;C;15;26015;893419,64;6479485,8;0;76;38;C;60;35060;900835,21;6474968,3;0;I;2024;1;Permanent horaire;40106;7,079
01/01/2024;A0048;4130;76;38;C;60;35060;900835,21;6474968,3;0;80;38;C;190;39190;904108,15;6472474,72;0;I;2024;1;Permanent horaire;47522;6,624
01/01/2024;A0048;3808;80;38;C;190;39190;904108,15;6472474,72;0;83;38;C;998;42998;905345,44;6469089,62;0;I;2024;1;Permanent horaire;48948;6,601
01/01/2024;A0048;2017;83;38;C;998;42998;905345,44;6469089,62;0;86;38;C;15;45015;905855,36;6467153,28;0;I;2024;1;Permanent horaire;51325;6,681
01/01/2024;A0048;4935;86;38;C;15;45015;905855,36;6467153,28;0;91;38;C;0;49950;908836,44;6463256,87;0;I;2024;1;Permanent horaire;88370;4,731
01/01/2024;A0048;2500;91;38;C;0;49950;908836,44;6463256,87;0;93;38;C;500;52450;910103,99;6461086,53;0;I;2024;1;Permanent horaire;92954;3,968
01/01/2024;A0049;9512;0;38;C;0;0;905357,68;6469131,27;0;9;38;C;512;9512;897827,57;6468196,7;0;I;2024;1;Permanent horaire;27462;6,54
01/01/2024;A0049;13427;9;38;C;512;9512;897827,57;6468196,7;0;22;38;C;939;22939;890198,4;6458345,48;0;I;2024;1;Permanent horaire;27493;6,467
01/01/2024;A0049;10488;22;38;C;939;22939;890198,4;6458345,48;0;33;38;C;427;33427;882738,25;6451201,65;0;I;2024;1;Permanent horaire;25879;6,739
01/01/2024;A0049;11073;33;38;C;427;33427;882738,25;6451201,65;0;44;38;C;500;44500;874243,16;6444995,49;0;I;2024;1;Permanent horaire;23727;6,853
01/01/2024;A0049;1865;44;38;C;500;44500;874243,16;6444995,49;0;46;26;C;365;46365;873537,81;6443270,7;0;I;2024;1;Permanent horaire;23727;6,853
01/01/2024;A0049;11057;46;26;C;365;46365;873537,81;6443270,7;0;57;26;C;422;57422;863953,97;6438235,63;0;I;2024;1;Permanent horaire;23953;6,575
01/01/2024;A0049;3215;57;26;C;422;57422;863953,97;6438235,63;0;60;26;C;637;60637;860785,96;6437761,61;0;I;2024;1;Permanent horaire;40522;6,295
01/01/2024;A0049;676;60;26;C;637;60637;860785,96;6437761,61;0;61;26;C;313;61313;860174,12;6437640,3;0;I;2024;1;Permanent horaire;34214;6,29
01/01/2024;A0049;587;61;26;C;313;61313;860174,12;6437640,3;0;61;26;C;900;61900;859788,77;6437337,38;0;I;2024;1;Permanent horaire;49099;6,314
01/01/2024;A0050;2785;32;13;C;453;22925;909869,15;6239495,88;0;35;13;C;238;25710;911009,38;6237284,05;0;I;2024;1;Permanent horaire;82074;3,176
01/01/2024;A0050;7684;35;13;C;238;25710;911009,38;6237284,05;0;42;13;C;922;33394;917669,77;6236294,14;0;I;2024;1;Permanent horaire;51582;3,544
01/01/2024;A0050;1110;42;13;C;922;33394;917669,77;6236294,14;0;44;83;C;32;34504;918757,09;6236475,94;0;I;2024;1;Permanent horaire;51582;3,544
01/01/2024;A0050;5407;50;83;C;680;41152;924739,81;6236522,18;0;56;83;C;87;46559;925386,65;6231472,24;0;I;2024;1;Permanent horaire;51831;4,106
01/01/2024;A0050;4913;56;83;C;87;46559;925386,65;6231472,24;0;61;83;C;0;51472;929725,71;6229454,02;0;I;2024;1;Permanent horaire;51245;4,117
01/01/2024;A0050;2820;61;83;C;0;51472;929725,71;6229454,02;0;63;83;C;820;54292;932329,62;6228708,7;0;I;2024;1;Permanent horaire;59131;4,006
01/01/2024;A0050;2280;63;83;C;820;54292;932329,62;6228708,7;0;66;83;C;100;56572;934377,63;6229425,56;0;I;2024;1;Permanent horaire;80783;3,384
01/01/2024;A0051;3362;24;13;C;0;18417;899168,88;6277292,48;0;27;13;C;362;21779;900607,59;6280283,23;0;I;2024;1;Permanent horaire;57136;3,191
01/01/2024;A0051;1958;27;13;C;362;21779;900607,59;6280283,23;0;29;13;C;320;23737;901644,18;6281813,33;0;I;2024;1;Permanent horaire;57489;3,223
01/01/2024;A0051;6222;29;13;C;320;23737;901644,18;6281813,33;0;35;13;C;542;29959;901678,8;6287753,54;0;I;2024;1;Permanent horaire;28325;4,66
01/01/2024;A0051;21144;35;13;C;542;29959;901678,8;6287753,54;0;56;13;C;686;51103;920091,64;6293306,73;0;I;2024;1;Permanent horaire;24101;5,419
01/01/2024;A0051;1304;56;13;C;686;51103;920091,64;6293306,73;0;57;13;C;990;52407;920534,4;6294491,6;0;I;2024;1;Permanent horaire;22775;5,458
01/01/2024;A0051;2860;57;13;C;990;52407;920534,4;6294491,6;0;60;84;C;850;55267;921737,51;6296980,67;0;I;2024;1;Permanent horaire;22775;5,458
01/01/2024;A0051;9350;60;84;C;850;55267;921737,51;6296980,67;0;70;4;C;200;64617;926618,85;6304731,19;0;I;2024;1;Permanent horaire;22775;5,458
01/01/2024;A0051;14545;70;4;C;200;64617;926618,85;6304731,19;0;84;4;C;745;79162;932285,49;6317812,27;0;I;2024;1;Permanent horaire;19715;5,772
01/01/2024;A0051;15210;84;4;C;745;79162;932285,49;6317812,27;0;99;4;C;955;94372;937734,69;6331343,75;0;I;2024;1;Permanent horaire;17656;5,953
01/01/2024;A0051;10718;99;4;C;955;94372;937734,69;6331343,75;0;110;4;C;673;105090;938502,59;6340764,52;0;I;2024;1;Permanent horaire;14568;5,594
01/01/2024;A0051;5527;110;4;C;673;105090;938502,59;6340764,52;0;116;4;C;200;110617;936259,31;6345579,58;0;I;2024;1;Permanent horaire;15464;6,105
01/01/2024;A0051;7011;116;4;C;200;110617;936259,31;6345579,58;0;123;4;C;211;117628;933122,65;6351298,58;0;I;2024;1;Permanent horaire;14131;6,284
01/01/2024;A0051;3439;123;4;C;211;117628;933122,65;6351298,58;0;126;4;C;650;121067;932269;6354647,83;0;I;2024;1;Permanent horaire;9475;4,412
01/01/2024;A0051;26240;126;4;C;650;121067;932269;6354647,83;0;152;5;C;890;147307;940947,94;6376042,78;0;I;2024;1;Permanent horaire;9475;4,412
01/01/2024;A0051N;622;0;38;C;0;0;911013,29;6449840,02;0;0;38;C;622;622;910801,9;6449262,7;0;I;2024;1;Permanent horaire;24424;2,17
01/01/2024;A0051N;2943;0;38;C;622;622;910801,9;6449262,7;0;3;38;C;565;3565;910140,78;6446569,86;0;I;2024;1;Permanent horaire;24424;2,17
01/01/2024;A0051N;1435;3;38;C;565;3565;910140,78;6446569,86;0;5;38;C;0;5000;910814,04;6445417,75;0;I;2024;1;Permanent horaire;20464;2,609
01/01/2024;A0051N;14232;5;38;C;0;5000;910814,04;6445417,75;0;19;38;C;232;19232;908960,24;6432537,1;0;I;2024;1;Permanent horaire;6123;6,206
01/01/2024;A0051N;6843;19;38;C;232;19232;908960,24;6432537,1;0;26;38;C;75;26075;907241,08;6426671,83;0;I;2024;1;Permanent horaire;5358;6,644
01/01/2024;A0052;7600;0;13;C;0;0;906752,28;6268062,57;0;7;13;C;600;7600;908599,89;6261262,72;0;I;2024;1;Permanent horaire;42694;4,886
01/01/2024;A0052;4990;7;13;C;600;7600;908599,89;6261262,72;0;12;13;C;590;12590;910927,01;6257520,37;0;I;2024;1;Permanent horaire;45495;4,809
01/01/2024;A0052;4059;12;13;C;590;12590;910927,01;6257520,37;0;16;13;C;649;16649;912553,71;6253945,72;0;I;2024;1;Permanent horaire;51176;4,451
01/01/2024;A0052;4596;16;13;C;649;16649;912553,71;6253945,72;0;21;13;C;245;21245;910245,91;6250078,82;0;I;2024;1;Permanent horaire;69693;3,596
01/01/2024;A0052;4832;21;13;C;245;21245;910245,91;6250078,82;0;26;13;C;77;26077;910094,66;6245411,98;0;I;2024;1;Permanent horaire;58013;2,848
01/01/2024;A0054;2270;0;30;C;730;730;808589,92;6301976,71;0;3;30;C;0;3000;810772,76;6301571,57;0;I;2024;1;Permanent horaire;44559;17,72
01/01/2024;A0054;6800;3;30;C;0;3000;810772,76;6301571,57;0;9;30;C;800;9800;814949,67;6296464,65;0;I;2024;1;Permanent horaire;43229;17,905
01/01/2024;A0054;10692;9;30;C;800;9800;814949,67;6296464,65;0;20;30;C;492;20492;823361,35;6290761,44;0;I;2024;1;Permanent horaire;40659;18,18
01/01/2024;A0054;3456;20;30;C;492;20492;823361,35;6290761,44;0;23;13;C;948;23948;825596,12;6288345,16;0;I;2024;1;Permanent horaire;40659;18,18
01/01/2024;A0054;237;23;13;C;948;23948;847852,92;6283715,51;0;23;13;C;1185;24185;848065,86;6283786,88;0;I;2024;1;Permanent horaire;35442;18,416
01/01/2024;A0054;15003;49;13;C;0;24703;848551;6283858,6;0;64;13;C;3;39706;863507,29;6284246;0;I;2024;1;Permanent horaire;35442;18,416
01/01/2024;A0054;4637;64;13;C;3;39706;863507,29;6284246;0;68;13;C;640;44343;867881,35;6282810,82;0;I;2024;1;Permanent horaire;41516;19,776
01/01/2024;A0054;1890;68;13;C;640;44343;867881,35;6282810,82;0;70;13;C;530;46233;869726,79;6283091,55;0;I;2024;1;Permanent horaire;40626;20,699
01/01/2024;A0054;2697;70;13;C;530;46233;869726,79;6283091,55;0;73;13;C;227;48930;871717,6;6283329,71;0;I;2024;1;Permanent horaire;50795;18,144
01/01/2024;A0057;1255;13;83;C;530;13496;947302,49;6237739,28;0;14;83;C;785;14751;947908,25;6238824,39;0;I;2024;1;Permanent horaire;47877;0
01/01/2024;A0057;10506;21;83;C;500;21466;951397,72;6243695,84;0;32;83;C;6;31972;959727,59;6248797,75;0;I;2024;1;Permanent horaire;17388;6,654
01/01/2024;A0057;19394;32;83;C;6;31972;959727,59;6248797,75;0;51;83;C;400;51366;971816,49;6260642,52;0;I;2024;1;Permanent horaire;15257;6,764
01/01/2024;A0057;1321;51;83;C;400;51366;971816,49;6260642,52;0;52;83;C;721;52687;972342,62;6261453,82;0;I;2024;1;Permanent horaire;22840;8,678
01/01/2024;A0061;928;230;31;C;0;214;577111,48;6283076,33;0;230;31;C;928;1142;577208,13;6282146,41;0;I;2024;1;Permanent horaire;117275;4,645
01/01/2024;A0061;2474;234;31;C;958;5172;578313,03;6278381,43;0;237;31;C;432;7646;578384,52;6276007,24;0;I;2024;1;Permanent horaire;106333;4,788
01/01/2024;A0061;2985;237;31;C;432;7646;578384,52;6276007,24;0;240;31;C;417;10631;578647,88;6273110,75;0;I;2024;1;Permanent horaire;106752;4,656
01/01/2024;A0061;11616;240;31;C;417;10631;578647,88;6273110,75;0;252;31;C;33;22247;585116,93;6263587,01;0;I;2024;1;Permanent horaire;62236;9,671
01/01/2024;A0061;7597;252;31;C;33;22247;585116,93;6263587,01;0;259;31;C;630;29844;590889,36;6258749,57;0;I;2024;1;Permanent horaire;56993;10,159
01/01/2024;A0061;4165;259;31;C;630;29844;590889,36;6258749,57;0;263;31;C;795;34009;594088,51;6256093,02;0;I;2024;1;Permanent horaire;46584;11,656
01/01/2024;A0061;11495;263;31;C;795;34009;594088,51;6256093,02;0;275;31;C;290;45504;603988,72;6250569,95;0;I;2024;1;Permanent horaire;40900;12,687
01/01/2024;A0061;12472;275;31;C;290;45504;603988,72;6250569,95;0;287;11;C;762;57976;614318,25;6243826,01;0;I;2024;1;Permanent horaire;40900;12,687
01/01/2024;A0061;13803;287;11;C;762;57976;614318,25;6243826,01;0;301;11;C;565;71779;626637,4;6237885,41;0;I;2024;1;Permanent horaire;39680;12,853
01/01/2024;A0061;17848;301;11;C;565;71779;626637,4;6237885,41;0;319;11;C;413;89627;643350,3;6233097,88;0;I;2024;1;Permanent horaire;40105;12,988
01/01/2024;A0061;10032;319;11;C;413;89627;643350,3;6233097,88;0;329;11;C;445;99659;652838,68;6233006,92;0;I;2024;1;Permanent horaire;39282;13,66
01/01/2024;A0061;27448;329;11;C;445;99659;652838,68;6233006,92;0;356;11;C;893;127107;679000,08;6229996,02;0;I;2024;1;Permanent horaire;42226;12,852
01/01/2024;A0061;21437;356;11;C;893;127107;679000,08;6229996,02;0;378;11;C;330;148544;698982,16;6228612,01;0;I;2024;1;Permanent horaire;42665;12,617
01/01/2024;A0062;14297;10;33;C;0;11137;423081,67;6405545,8;0;24;33;C;297;25434;432678,48;6395196,42;0;I;2024;1;Permanent horaire;47128;9,512
01/01/2024;A0062;10878;24;33;C;297;25434;432678,48;6395196,42;0;35;33;C;175;36312;440637,78;6388014,54;0;I;2024;1;Permanent horaire;42707;9,893
01/01/2024;A0062;6130;35;33;C;175;36312;440637,78;6388014,54;0;41;33;C;305;42442;446275,35;6386388,96;0;I;2024;1;Permanent horaire;33245;11,328
01/01/2024;A0062;13008;41;33;C;305;42442;446275,35;6386388,96;0;54;33;C;313;55450;457928,93;6383373,54;0;I;2024;1;Permanent horaire;25936;12,049
01/01/2024;A0062;2667;54;33;C;313;55450;457928,93;6383373,54;0;56;33;C;980;58117;460264,16;6382087,61;0;I;2024;1;Permanent horaire;24415;12,582
01/01/2024;A0062;14306;56;33;C;980;58117;460264,16;6382087,61;0;71;47;C;286;72423;472011,93;6374289,98;0;I;2024;1;Permanent horaire;24415;12,582
01/01/2024;A0062;21469;71;47;C;286;72423;472011,93;6374289,98;0;92;47;C;755;93892;482069,14;6357371,25;0;I;2024;1;Permanent horaire;22881;12,589
01/01/2024;A0062;25545;92;47;C;755;93892;482069,14;6357371,25;0;118;47;C;300;119437;503510,38;6346061,92;0;I;2024;1;Permanent horaire;22899;12,625
01/01/2024;A0062;5865;118;47;C;300;119437;503510,38;6346061,92;0;124;47;C;165;125302;508396,82;6343273,35;0;I;2024;1;Permanent horaire;21803;12,994
01/01/2024;A0062;14485;124;47;C;165;125302;508396,82;6343273,35;0;138;47;C;650;139787;520296,55;6336643,54;0;I;2024;1;Permanent horaire;22302;12,645
01/01/2024;A0062;10415;138;47;C;650;139787;520296,55;6336643,54;0;149;82;C;65;150202;528786,95;6331546,55;0;I;2024;1;Permanent horaire;22302;12,645
01/01/2024;A0062;19593;149;82;C;65;150202;528786,95;6331546,55;0;168;82;C;658;169795;547481,29;6330055,26;0;I;2024;1;Permanent horaire;23310;12,677
01/01/2024;A0062;23447;168;82;C;658;169795;547481,29;6330055,26;0;192;82;C;105;193242;564262,85;6315712,76;0;I;2024;1;Permanent horaire;26338;11,911
01/01/2024;A0062;8013;192;82;C;105;193242;564262,85;6315712,76;0;200;82;C;118;201255;564781,41;6307951,18;0;I;2024;1;Permanent horaire;52528;11,213
01/01/2024;A0062;2774;200;82;C;118;201255;564781,41;6307951,18;0;202;31;C;892;204029;566024,74;6305629,85;0;I;2024;1;Permanent horaire;52528;11,213
01/01/2024;A0062;2612;202;31;C;892;204029;566024,74;6305629,85;0;205;82;C;504;206641;567471,05;6303397,99;0;I;2024;1;Permanent horaire;52528;11,213
01/01/2024;A0062;6446;205;82;C;504;206641;567471,05;6303397,99;0;211;31;C;950;213087;569962,43;6297728,22;0;I;2024;1;Permanent horaire;52528;11,213
01/01/2024;A0062;5820;211;31;C;950;213087;569962,43;6297728,22;0;217;31;C;770;218907;571198,19;6292114,11;0;I;2024;1;Permanent horaire;64745;10,937
01/01/2024;A0062;6830;217;31;C;770;218907;571198,19;6292114,11;0;224;31;C;600;225737;573066,48;6285640,27;0;I;2024;1;Permanent horaire;76079;10,887
01/01/2024;A0062;1685;224;31;C;600;225737;573066,48;6285640,27;0;226;31;C;285;227422;574015,61;6284436,51;0;I;2024;1;Permanent horaire;110990;4,714
01/01/2024;A0062;2483;226;31;C;285;227422;574015,61;6284436,51;0;228;31;C;768;229905;576440,67;6284057,34;0;I;2024;1;Permanent horaire;138788;5,578
01/01/2024;A0062;1018;228;31;C;768;229905;576440,67;6284057,34;0;229;31;C;786;230923;577060,71;6283270,7;0;I;2024;1;Permanent horaire;122201;4,491
01/01/2024;A0063;12500;36;33;C;950;37191;395161,05;6388200,78;0;49;33;C;450;49691;395958,94;6376386,24;0;I;2024;1;Permanent horaire;36238;27,862
01/01/2024;A0063;3200;49;33;C;450;49691;395958,94;6376386,24;0;52;40;C;650;52891;395187,69;6373523,48;0;I;2024;1;Permanent horaire;36238;27,862
01/01/2024;A0063;21400;52;40;C;650;52891;395187,69;6373523,48;0;74;40;C;50;74291;386509,11;6354310,07;0;I;2024;1;Permanent horaire;30907;30,202
01/01/2024;A0063;16900;74;40;C;50;74291;386509,11;6354310,07;0;90;40;C;950;91191;379418,91;6339138,97;0;I;2024;1;Permanent horaire;33885;28,516
01/01/2024;A0063;21800;90;40;C;950;91191;379418,91;6339138,97;0;112;40;C;750;112991;369016,53;6321093,67;0;I;2024;1;Permanent horaire;34221;28,349
01/01/2024;A0063;19000;112;40;C;750;112991;369016,53;6321093,67;0;131;40;C;750;131991;360256,6;6305365,32;0;I;2024;1;Permanent horaire;34004;28,108
01/01/2024;A0063;6700;131;40;C;750;131991;360256,6;6305365,32;0;138;40;C;450;138691;359253,74;6298750,6;0;I;2024;1;Permanent horaire;31699;28,553
01/01/2024;A0063;538;138;40;C;450;138691;359253,74;6298750,6;0;138;40;C;988;139229;359202,62;6298214,02;0;I;2024;1;Permanent horaire;34092;27,109
01/01/2024;A0063;300;138;40;C;988;139229;359202,62;6298214,02;0;139;40;C;288;139529;359137,79;6297923,53;0;I;2024;1;Permanent horaire;34092;27,109
01/01/2024;A0063;10527;155;40;C;646;155887;345274,19;6290875,21;0;166;40;C;173;166414;341863,27;6281374,25;0;I;2024;1;Permanent horaire;39160;24,676
01/01/2024;A0063;2687;166;40;C;173;166414;341863,27;6281374,25;0;168;40;C;860;169101;340891,42;6279013,2;0;I;2024;1;Permanent horaire;47071;21,387
01/01/2024;A0063;3452;168;40;C;860;169101;340891,42;6279013,2;0;172;64;C;312;172553;340101,39;6275933,67;0;I;2024;1;Permanent horaire;47071;21,387
01/01/2024;A0063;1746;172;64;C;312;172553;340101,39;6275933,67;0;174;64;C;58;174299;339947,45;6274318,49;0;I;2024;1;Permanent horaire;56180;19,179
01/01/2024;A0063;4473;174;64;C;58;174299;339947,45;6274318,49;0;178;64;C;531;178772;335839,29;6272817,13;0;I;2024;1;Permanent horaire;65756;16,804
01/01/2024;A0063;4702;178;64;C;531;178772;335839,29;6272817,13;0;183;64;C;233;183474;331651,77;6271655,93;0;I;2024;1;Permanent horaire;74257;16,223
01/01/2024;A0063;8961;183;64;C;233;183474;331651,77;6271655,93;0;192;64;C;194;192435;324537,21;6266811,99;0;I;2024;1;Permanent horaire;58055;19,202
01/01/2024;A0063;5586;192;64;C;194;192435;324537,21;6266811,99;0;197;64;C;780;198021;320895,13;6263714,69;0;I;2024;1;Permanent horaire;52979;20,786
01/01/2024;A0063;7408;197;64;C;780;198021;320895,13;6263714,69;0;205;64;C;188;205429;314881,3;6260722,58;0;I;2024;1;Permanent horaire;46701;23,186
01/01/2024;A0063;300;205;64;C;188;205429;314881,3;6260722,58;0;205;64;C;488;205729;314626,47;6260568,44;0;I;2024;1;Permanent horaire;35024;29,808
01/01/2024;A0064;3873;3;64;C;120;3120;342014,51;6272714,2;0;6;64;C;993;6993;345356,36;6271167,08;0;I;2024;1;Permanent horaire;32523;6,666
01/01/2024;A0064;4177;6;64;C;993;6993;345356,36;6271167,08;0;11;64;C;170;11170;349166,09;6271012,28;0;I;2024;1;Permanent horaire;31260;6,905
01/01/2024;A0064;4940;11;64;C;170;11170;349166,09;6271012,28;0;16;64;C;110;16110;353175,24;6272524,57;0;I;2024;1;Permanent horaire;24319;8,383
01/01/2024;A0064;7522;16;64;C;110;16110;353175,24;6272524,57;0;23;64;C;632;23632;358599,32;6277328,81;0;I;2024;1;Permanent horaire;18464;10,377
01/01/2024;A0064;8603;23;64;C;632;23632;358599,32;6277328,81;0;32;64;C;235;32235;366050,23;6277619,39;0;I;2024;1;Permanent horaire;17472;10,966
01/01/2024;A0064;1947;32;64;C;235;32235;366050,23;6277619,39;0;34;40;C;182;34182;367735,94;6276979,46;0;I;2024;1;Permanent horaire;17472;10,966
01/01/2024;A0064;182;34;40;C;182;34182;367735,94;6276979,46;0;34;40;C;364;34364;367933,52;6276962,91;0;I;2024;1;Permanent horaire;17472;10,966
01/01/2024;A0064;221;34;40;C;364;34364;367933,52;6276962,91;0;34;40;C;585;34585;368150,74;6276943,89;0;I;2024;1;Permanent horaire;17472;10,966
01/01/2024;A0064;1497;34;40;C;585;34585;368150,74;6276943,89;0;36;40;C;82;36082;369621,94;6276745,3;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;1266;36;40;C;82;36082;369621,94;6276745,3;0;37;64;C;348;37348;370821,45;6276401,3;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;898;37;64;C;348;37348;370821,45;6276401,3;0;38;40;C;246;38246;371750,17;6276464,05;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;511;38;40;C;246;38246;371750,17;6276464,05;0;38;40;C;757;38757;371935,19;6276477,82;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;323;38;40;C;757;38757;371935,19;6276477,82;0;39;40;C;80;39080;372503,79;6276331,76;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;1735;39;40;C;80;39080;372503,79;6276331,76;0;40;64;C;815;40815;374173,7;6275965,09;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;2199;40;64;C;815;40815;374173,7;6275965,09;0;42;40;C;1014;43014;376227,35;6276346,14;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;7114;42;40;C;1014;43014;376227,35;6276346,14;0;50;64;C;128;50128;382703,26;6276079,06;0;I;2024;1;Permanent horaire;19652;9,612
01/01/2024;A0064;16357;50;64;C;128;50128;382703,26;6276079,06;0;66;64;C;485;66485;396726,24;6270548,55;0;I;2024;1;Permanent horaire;19869;9,739
01/01/2024;A0064;18650;66;64;C;485;66485;396726,24;6270548,55;0;85;64;C;135;85135;412457,72;6261770,3;0;I;2024;1;Permanent horaire;20922;9,167
01/01/2024;A0064;9666;85;64;C;135;85135;412457,72;6261770,3;0;94;64;C;801;94801;420358,06;6256660,05;0;I;2024;1;Permanent horaire;22413;9,285
01/01/2024;A0064;2889;94;64;C;801;94801;420358,06;6256660,05;0;97;64;C;690;97690;423023,76;6255605,62;0;I;2024;1;Permanent horaire;27066;8,679
01/01/2024;A0064;5874;97;64;C;690;97690;423023,76;6255605,62;0;103;64;C;564;103564;428520,12;6253689,66;0;I;2024;1;Permanent horaire;23743;9,034
01/01/2024;A0064;14026;103;64;C;564;103564;428520,12;6253689,66;0;117;64;C;590;117590;440428,21;6247014,77;0;I;2024;1;Permanent horaire;22991;9,412
01/01/2024;A0064;6859;117;64;C;590;117590;440428,21;6247014,77;0;124;64;C;449;124449;446137,02;6243772,69;0;I;2024;1;Permanent horaire;22368;9,397
01/01/2024;A0064;1858;124;64;C;449;124449;446137,02;6243772,69;0;126;65;C;307;126307;447869,33;6243211,78;0;I;2024;1;Permanent horaire;22368;9,397
01/01/2024;A0064;5352;126;65;C;307;126307;447869,33;6243211,78;0;131;64;C;659;131659;452493,26;6241754,51;0;I;2024;1;Permanent horaire;22368;9,397
01/01/2024;A0064;5954;131;64;C;659;131659;452493,26;6241754,51;0;137;65;C;613;137613;457802,75;6240010,98;0;I;2024;1;Permanent horaire;22368;9,397
01/01/2024;A0064;7445;137;65;C;613;137613;457802,75;6240010,98;0;145;65;C;58;145058;464896,13;6239541,8;0;I;2024;1;Permanent horaire;20643;10,527
01/01/2024;A0064;12909;145;65;C;58;145058;464896,13;6239541,8;0;157;65;C;967;157967;475367,68;6234554,52;0;I;2024;1;Permanent horaire;24939;8,994
01/01/2024;A0064;12749;157;65;C;967;157967;475367,68;6234554,52;0;170;65;C;716;170716;483229,91;6226190,71;0;I;2024;1;Permanent horaire;25136;9,095
01/01/2024;A0064;4285;170;65;C;716;170716;483229,91;6226190,71;0;175;65;C;1;175001;487427,79;6225838,52;0;I;2024;1;Permanent horaire;19741;10,704
01/01/2024;A0064;11970;175;65;C;1;175001;487427,79;6225838,52;0;186;65;C;971;186971;498809,64;6224497,82;0;I;2024;1;Permanent horaire;19723;10,739
01/01/2024;A0064;5465;186;65;C;971;186971;498809,64;6224497,82;0;192;31;C;436;192436;504046,59;6225685,86;0;I;2024;1;Permanent horaire;19723;10,739
01/01/2024;A0064;13824;192;31;C;436;192436;504046,59;6225685,86;0;206;31;C;260;206260;517507,39;6227677,03;0;I;2024;1;Permanent horaire;20821;10,667
01/01/2024;A0064;11989;206;31;C;260;206260;517507,39;6227677,03;0;218;31;C;249;218249;529015,16;6226597,87;0;I;2024;1;Permanent horaire;23179;10,341
01/01/2024;A0064;3869;218;31;C;249;218249;529015,16;6226597,87;0;222;31;C;118;222118;532461,84;6227671,56;0;I;2024;1;Permanent horaire;24112;10,65
01/01/2024;A0064;11699;222;31;C;118;222118;532461,84;6227671,56;0;233;31;C;817;233817;539358,65;6236323,98;0;I;2024;1;Permanent horaire;29321;8,955
01/01/2024;A0064;9022;274;31;N;90;274033;564068,37;6265522,21;0;283;31;C;112;283055;570003,54;6272112,73;0;I;2024;1;Permanent horaire;44566;7,585
01/01/2024;A0064;1869;285;31;C;617;285560;571490,1;6274124,01;0;287;31;C;486;287429;572432,61;6275689,81;0;I;2024;1;Permanent horaire;133404;5,855
01/01/2024;A0066;5559;0;31;C;0;0;590506,52;6259003,31;0;5;31;C;559;5559;588292,96;6255038,1;0;I;2024;1;Permanent horaire;16012;4,934
01/01/2024;A0066;15202;5;31;C;559;5559;588292,96;6255038,1;0;20;31;C;761;20761;592357,58;6243354,96;0;I;2024;1;Permanent horaire;12430;5,664
01/01/2024;A0066;3690;20;31;C;761;20761;592357,58;6243354,96;0;24;9;C;451;24451;590698,89;6240105,11;0;I;2024;1;Permanent horaire;12430;5,664
01/01/2024;A0066;1955;24;9;C;451;24451;590698,89;6240105,11;0;26;31;C;406;26406;589630,16;6238478,41;0;I;2024;1;Permanent horaire;12430;5,664
01/01/2024;A0066;290;26;31;C;406;26406;589630,16;6238478,41;0;26;31;C;696;26696;589555,66;6238289,57;0;I;2024;1;Permanent horaire;12430;5,664
01/01/2024;A0066;12304;26;31;C;696;26696;589555,66;6238289,57;0;38;9;C;1000;39000;588264,23;6226563,03;0;I;2024;1;Permanent horaire;11359;4,684
01/01/2024;A0068;1589;0;31;C;0;0;577069,12;6283244,46;0;1;31;C;589;1589;578149,28;6283632,86;0;I;2024;1;Permanent horaire;54568;5,516
01/01/2024;A0068;8544;1;31;C;589;1589;578149,28;6283632,86;0;10;31;C;133;10133;584230,63;6288557,64;0;I;2024;1;Permanent horaire;43956;6,011
01/01/2024;A0068;3589;13;31;C;516;13516;584388,55;6291804,26;0;17;31;C;105;17105;586585,73;6294526,06;0;I;2024;1;Permanent horaire;39687;7,58
01/01/2024;A0068;630;17;31;C;105;17105;586585,73;6294526,06;0;17;31;C;735;17735;587155,76;6294778,08;0;I;2024;1;Permanent horaire;39687;7,58
01/01/2024;A0071;1426;98;45;C;0;159;614011;6757109,57;0;99;45;C;448;1585;614077,63;6755775,8;0;I;2024;1;Permanent horaire;41238;14,314
01/01/2024;A0071;6447;99;45;C;448;1585;614077,63;6755775,8;0;105;45;C;848;8032;615111,81;6749622,14;0;I;2024;1;Permanent horaire;40024;14,29
